customer_id,product_id,units,avg_cost_nav,opened_date,auto_invest_flag
C00774,INV-ET-0003,2591,1206.54,2025-04-15,N
C00774,INV-펀드-0063,772,1247.2,2025-03-18,N
C00777,INV-펀드-0024,1934,1422.37,2023-01-07,Y
C00777,INV-변액-0013,2664,877.81,2023-11-11,N
C00777,INV-펀드-0026,2229,1301.92,2023-07-12,N
C00777,INV-ET-0043,1931,1461.9,2023-10-09,Y
C00777,INV-변액-0017,2996,1161.14,2023-10-20,N
C00778,INV-변액-0007,1372,898.53,2023-10-25,N
C00778,INV-ET-0092,1890,1553.15,2023-04-18,Y
C00778,INV-펀드-0061,1178,1109.86,2023-11-11,Y
C00780,INV-변액-0029,2474,1108.56,2023-12-19,N
C00780,INV-펀드-0011,446,1285.04,2023-01-08,N
C00783,INV-ET-0033,695,1024.09,2025-03-24,N
C00783,INV-연금-0009,511,1082.88,2024-09-26,N
C00783,INV-펀드-0056,626,1210.7,2024-07-12,N
C00783,INV-변액-0084,259,1060.02,2023-08-29,N
C00786,INV-연금-0048,1835,981.13,2023-07-10,N
C00786,INV-펀드-0074,727,1065.01,2025-06-19,Y
C00786,INV-ET-0075,779,1213.37,2023-08-12,N
C00786,INV-ET-0073,2672,1505.08,2023-04-16,Y
C00786,INV-ET-0086,1862,1038.8,2025-06-13,N
C00787,INV-연금-0014,701,1285.23,2025-04-16,N
C00787,INV-ET-0076,927,1209.55,2025-05-23,N
C00787,INV-펀드-0056,273,1058.94,2025-06-02,Y
C00787,INV-펀드-0011,1788,1276.99,2025-04-28,N
C00787,INV-연금-0006,2635,1291.28,2023-10-25,N
C00788,INV-ET-0022,674,860.43,2025-05-27,N
C00788,INV-ET-0100,1111,1154.77,2024-09-22,N
C00789,INV-ET-0051,1564,1488.52,2024-06-23,Y
C00789,INV-ET-0093,174,1470.33,2024-07-08,Y
C00790,INV-ET-0064,2243,1462.82,2024-05-09,Y
C00790,INV-펀드-0034,2868,1074.83,2025-03-13,N
C00790,INV-펀드-0044,2966,1281.65,2025-02-27,Y
C00790,INV-ET-0043,1957,1466.36,2024-04-19,N
C00790,INV-변액-0007,574,922.65,2023-01-22,Y
C00791,INV-ET-0093,1997,1508.83,2024-06-18,N
C00792,INV-연금-0014,1481,1196.09,2024-07-25,N
C00792,INV-ET-0076,821,1276.44,2024-05-02,N
C00793,INV-펀드-0062,109,1465.56,2024-02-02,Y
C00793,INV-연금-0077,2823,1140.12,2024-05-23,N
C00793,INV-ET-0018,496,1074.28,2025-06-08,N
C00793,INV-펀드-0002,2853,1177.73,2024-01-07,Y
C00793,INV-펀드-0011,1814,1191.99,2024-07-05,N
C00795,INV-펀드-0082,1353,1399.28,2025-05-22,N
C00795,INV-변액-0049,1219,1144.89,2024-04-24,N
C00795,INV-ET-0042,634,1102.34,2023-11-13,Y
C00795,INV-연금-0032,72,982.2,2024-10-24,Y
C00795,INV-ET-0003,1188,1073.64,2025-06-15,Y
C00797,INV-펀드-0052,1480,1033.74,2025-01-02,N
C00797,INV-펀드-0056,1179,1112.38,2023-03-27,Y
C00797,INV-ET-0022,2605,853.72,2023-09-24,Y
C00798,INV-연금-0059,1220,1000.27,2024-07-20,N
C00798,INV-ET-0003,1172,1154.6,2024-10-19,N
C00798,INV-변액-0017,232,1249.02,2023-01-16,N
C00800,INV-연금-0028,1329,1050.57,2023-11-27,Y
C00802,INV-ET-0033,2808,1002.85,2025-03-15,N
C00802,INV-연금-0041,2193,1304.42,2024-05-22,Y
C00802,INV-변액-0027,2473,972.0,2023-12-21,N
C00802,INV-연금-0078,953,1382.24,2023-01-05,N
C00802,INV-연금-0068,2345,1414.01,2023-01-02,N
C00804,INV-펀드-0058,1736,1184.25,2023-07-05,N
C00804,INV-연금-0068,311,1536.59,2025-06-14,N
C00804,INV-연금-0095,2832,1215.89,2023-09-03,N
C00804,INV-ET-0090,838,1066.2,2024-02-27,N
C00804,INV-ET-0033,2345,1020.55,2024-09-19,N
C00805,INV-연금-0059,2179,1016.38,2023-02-20,Y
C00805,INV-펀드-0047,2115,1482.78,2024-11-08,N
C00805,INV-ET-0092,303,1571.4,2023-09-13,Y
C00805,INV-ET-0100,638,1085.51,2023-05-23,N
C00808,INV-ET-0076,339,1306.97,2024-09-01,N
C00809,INV-ET-0086,94,1131.35,2023-08-13,N
C00809,INV-ET-0042,456,1119.62,2023-12-18,N
C00809,INV-변액-0027,147,915.37,2025-04-24,N
C00809,INV-펀드-0035,2952,1273.31,2023-04-02,N
C00810,INV-연금-0014,1250,1222.1,2025-03-22,N
C00811,INV-연금-0078,1237,1363.13,2023-09-11,N
C00811,INV-연금-0060,2370,1455.83,2025-03-09,N
C00811,INV-연금-0019,1652,1317.19,2024-04-19,N
C00811,INV-변액-0013,447,899.88,2024-02-01,Y
C00812,INV-ET-0091,627,1164.08,2023-04-02,Y
C00812,INV-펀드-0054,1170,1077.73,2024-04-27,N
C00813,INV-연금-0097,1310,1357.23,2025-05-09,N
C00813,INV-변액-0010,1592,1231.78,2025-03-16,Y
C00814,INV-ET-0030,1568,1365.46,2025-05-16,Y
C00817,INV-연금-0085,1573,1228.09,2023-02-02,N
C00817,INV-변액-0070,1347,1005.3,2023-05-03,N
C00817,INV-변액-0013,2647,958.32,2024-08-22,N
C00817,INV-ET-0031,659,1512.43,2025-01-30,Y
C00819,INV-ET-0033,706,926.31,2024-07-16,N
C00819,INV-변액-0017,1957,1282.86,2023-09-28,N
C00819,INV-펀드-0058,1591,1240.42,2023-06-26,Y
C00819,INV-변액-0015,1530,1366.44,2024-09-10,N
C00820,INV-ET-0018,2847,1139.1,2024-07-10,Y
C00820,INV-펀드-0047,2002,1506.45,2025-06-06,N
C00820,INV-연금-0050,418,1161.39,2023-10-06,N
C00821,INV-변액-0049,1804,1001.8,2024-10-15,N
C00821,INV-연금-0048,2632,1092.1,2024-07-25,N
C00821,INV-펀드-0046,2554,1188.23,2024-04-04,N
C00821,INV-펀드-0081,1953,980.15,2023-02-01,N
C00824,INV-연금-0016,1147,1421.99,2025-04-16,N
C00824,INV-연금-0066,65,1293.53,2023-10-26,N
C00825,INV-ET-0076,2893,1332.04,2023-06-09,Y
C00825,INV-연금-0036,2996,1015.36,2025-04-19,N
C00826,INV-ET-0045,319,984.06,2024-03-08,Y
C00826,INV-펀드-0062,2360,1372.63,2024-09-24,N
C00826,INV-ET-0073,2559,1475.12,2024-03-16,N
C00826,INV-ET-0065,2576,1461.15,2025-04-19,N
C00831,INV-펀드-0063,2228,1319.22,2024-01-16,N
C00831,INV-연금-0089,2276,1093.01,2024-03-15,Y
C00831,INV-연금-0077,590,1168.85,2024-10-24,Y
C00831,INV-연금-0006,1134,1178.65,2023-05-11,Y
C00831,INV-ET-0064,1292,1403.58,2023-07-23,Y
C00834,INV-ET-0099,306,1209.31,2024-01-08,N
C00834,INV-펀드-0046,324,1159.85,2023-10-15,Y
C00835,INV-펀드-0023,629,1227.98,2023-01-22,Y
C00837,INV-연금-0089,2765,1126.53,2023-09-22,Y
C00837,INV-펀드-0035,1231,1098.89,2025-04-07,N
C00837,INV-ET-0022,902,902.49,2025-04-19,Y
C00837,INV-펀드-0057,1200,1060.27,2023-09-21,N
C00837,INV-연금-0097,2807,1258.03,2023-07-10,N
C00838,INV-연금-0060,677,1398.66,2025-01-07,N
C00838,INV-ET-0075,2171,1247.36,2024-02-23,N
C00838,INV-펀드-0056,2291,1233.68,2025-01-17,Y
C00840,INV-변액-0080,1941,1485.08,2024-09-30,Y
C00840,INV-연금-0053,87,1283.3,2025-02-21,Y
C00843,INV-연금-0055,1539,1003.35,2025-04-12,N
C00843,INV-변액-0088,1420,1175.64,2023-02-24,Y
C00843,INV-연금-0028,900,1150.16,2023-03-16,Y
C00844,INV-펀드-0061,479,1119.36,2023-11-22,N
C00844,INV-ET-0008,2694,1100.42,2024-05-28,Y
C00844,INV-연금-0014,1176,1362.61,2025-06-01,N
C00844,INV-ET-0093,1979,1380.4,2024-03-11,N
C00845,INV-펀드-0034,2525,1177.23,2025-06-13,N
C00845,INV-연금-0048,2337,938.5,2024-10-05,Y
C00846,INV-펀드-0012,2746,971.15,2024-10-29,N
C00846,INV-펀드-0023,2835,1206.59,2023-08-21,N
C00846,INV-변액-0088,199,1033.28,2024-05-27,N
C00846,INV-연금-0001,790,1204.74,2024-09-27,N
C00848,INV-ET-0079,942,1161.75,2025-06-11,N
C00848,INV-변액-0070,1000,1128.76,2025-05-15,N
C00848,INV-펀드-0012,1847,1118.65,2025-05-09,N
C00848,INV-변액-0049,71,954.73,2024-12-02,N
C00848,INV-연금-0059,2144,1020.37,2024-03-15,Y
C00851,INV-변액-0017,2224,1296.7,2023-12-13,N
C00851,INV-ET-0003,531,1134.54,2023-09-07,N
C00851,INV-펀드-0062,1072,1508.45,2024-09-02,Y
C00852,INV-펀드-0062,2558,1457.04,2023-08-04,N
C00853,INV-펀드-0058,1712,1280.88,2023-11-15,Y
C00853,INV-펀드-0056,1024,1220.18,2023-10-30,Y
C00853,INV-ET-0030,2528,1226.95,2023-04-22,Y
C00853,INV-ET-0073,398,1363.3,2023-08-23,N
C00854,INV-펀드-0074,1929,1033.42,2023-07-15,N
C00854,INV-펀드-0047,2345,1416.55,2025-06-04,Y
C00854,INV-연금-0009,365,991.07,2024-06-23,N
C00854,INV-ET-0008,1388,1094.95,2024-03-09,Y
C00855,INV-ET-0064,2147,1400.5,2023-11-03,Y
C00855,INV-펀드-0052,982,1047.07,2023-04-28,N
C00856,INV-연금-0055,409,873.53,2024-07-09,N
C00856,INV-연금-0014,961,1217.7,2024-02-19,Y
C00856,INV-펀드-0047,565,1358.15,2023-05-25,Y
C00860,INV-연금-0028,1856,1045.89,2024-05-06,N
C00860,INV-ET-0043,2847,1334.59,2023-12-21,N
C00861,INV-변액-0084,732,1088.04,2024-12-26,N
C00862,INV-ET-0030,2585,1222.08,2024-07-24,N
C00862,INV-변액-0084,1162,1035.51,2024-03-23,N
C00862,INV-변액-0007,724,878.41,2024-11-10,N
C00862,INV-펀드-0002,2896,1196.09,2024-02-01,N
C00862,INV-펀드-0098,405,1465.88,2023-09-16,Y
C00863,INV-ET-0064,1654,1255.3,2024-03-20,N
C00863,INV-연금-0050,2517,1324.6,2024-10-01,Y
C00863,INV-변액-0096,2452,1363.97,2023-03-10,N
C00863,INV-ET-0003,1394,1136.21,2024-03-03,N
C00864,INV-변액-0037,1011,936.12,2023-09-25,N
C00864,INV-연금-0006,160,1106.58,2024-05-28,Y
C00864,INV-변액-0049,1632,961.6,2023-05-20,Y
C00864,INV-펀드-0057,1705,885.59,2025-01-23,N
C00866,INV-펀드-0057,1563,921.92,2024-10-02,Y
C00866,INV-ET-0100,1676,1205.47,2024-08-16,Y
C00867,INV-펀드-0047,1059,1421.2,2024-06-26,Y
C00867,INV-ET-0075,1302,1141.62,2023-07-06,N
C00867,INV-연금-0078,1331,1524.11,2023-04-26,N
C00867,INV-변액-0069,1827,1240.98,2025-06-03,N
C00867,INV-연금-0021,932,1233.26,2023-08-24,N
C00869,INV-변액-0029,2903,1238.04,2023-02-02,N
C00869,INV-연금-0041,1443,1279.06,2024-03-16,N
C00870,INV-ET-0042,826,1147.29,2024-11-23,Y
C00870,INV-ET-0086,2526,1039.84,2023-06-24,N
C00870,INV-ET-0065,2789,1319.1,2023-06-08,Y
C00870,INV-연금-0068,58,1547.67,2024-09-15,Y
C00870,INV-펀드-0098,1690,1444.58,2023-01-06,N
C00872,INV-연금-0036,839,926.74,2025-01-17,N
C00872,INV-펀드-0046,2522,1086.89,2025-05-12,N
C00872,INV-ET-0075,2814,1133.79,2023-11-11,N
C00872,INV-ET-0079,2208,1150.18,2024-11-22,N
C00872,INV-펀드-0047,2332,1374.43,2024-12-19,Y
C00873,INV-ET-0100,2595,1088.06,2025-02-08,Y
C00873,INV-연금-0085,1678,1132.25,2024-12-11,N
C00873,INV-ET-0033,2494,937.88,2024-12-31,Y
C00876,INV-펀드-0061,1709,1044.04,2024-09-18,N
C00876,INV-ET-0045,809,1041.82,2024-10-14,N
C00876,INV-펀드-0081,2876,1021.68,2024-06-17,Y
C00876,INV-ET-0042,249,1212.68,2023-01-10,N
C00876,INV-ET-0100,2091,1178.8,2023-03-26,N
C00878,INV-펀드-0046,1282,1058.4,2025-05-07,Y
C00878,INV-연금-0095,2127,1312.29,2023-01-10,N
C00878,INV-펀드-0002,2511,1116.25,2025-04-18,Y
C00878,INV-변액-0013,1958,919.86,2025-01-06,N
C00879,INV-펀드-0063,1963,1316.24,2024-12-10,Y
C00879,INV-ET-0100,1775,1047.48,2025-03-12,N
C00879,INV-펀드-0020,2450,1351.83,2025-01-21,N
C00879,INV-연금-0085,785,1150.11,2025-03-17,Y
C00879,INV-펀드-0034,541,1010.46,2024-06-05,N
C00881,INV-연금-0077,948,1068.95,2023-05-08,N
C00881,INV-ET-0090,2387,1017.66,2023-07-05,N
C00882,INV-연금-0014,182,1327.69,2023-04-22,N
C00882,INV-ET-0031,689,1398.08,2024-09-11,Y
C00882,INV-ET-0022,1859,954.26,2023-06-20,N
C00882,INV-연금-0094,75,1106.35,2024-10-01,N
C00885,INV-연금-0085,373,1105.6,2023-02-27,Y
C00885,INV-변액-0027,1638,1065.77,2024-05-14,N
C00885,INV-펀드-0062,1128,1410.77,2024-12-31,N
C00885,INV-ET-0064,1185,1345.12,2025-04-04,Y
C00885,INV-연금-0019,68,1483.08,2024-12-11,Y
C00886,INV-펀드-0083,698,1266.11,2023-08-20,N
C00887,INV-ET-0091,1209,1135.93,2025-02-17,N
C00887,INV-변액-0084,1518,1085.55,2023-07-07,N
C00889,INV-ET-0091,1641,1053.76,2024-03-29,N
C00890,INV-ET-0022,1467,820.4,2023-06-14,Y
C00890,INV-ET-0045,2629,1086.31,2025-01-15,N
C00890,INV-연금-0055,2415,962.93,2023-11-30,N
C00890,INV-펀드-0081,1882,1032.09,2024-06-02,Y
C00890,INV-ET-0031,2635,1474.21,2023-12-16,N
C00891,INV-펀드-0040,1651,1112.76,2024-06-14,Y
C00891,INV-펀드-0026,1183,1212.67,2025-03-08,Y
C00891,INV-ET-0100,712,1268.33,2024-10-15,N
C00893,INV-ET-0043,73,1425.86,2024-09-28,Y
C00893,INV-ET-0030,2044,1374.64,2025-02-08,Y
C00893,INV-연금-0028,476,1007.4,2023-02-07,N
C00894,INV-연금-0019,1948,1402.41,2023-05-09,Y
C00894,INV-변액-0007,1842,915.85,2025-04-01,N
C00894,INV-펀드-0081,1962,1164.49,2023-05-06,N
C00894,INV-펀드-0012,2642,1135.66,2023-06-01,N
C00896,INV-연금-0089,1293,977.35,2023-06-08,Y
C00896,INV-펀드-0052,1413,982.95,2023-07-16,N
C00897,INV-펀드-0098,2713,1422.96,2024-08-19,N
C00897,INV-변액-0096,912,1348.23,2023-01-17,N
C00897,INV-펀드-0039,1885,1199.78,2025-02-05,N
C00898,INV-ET-0003,2740,1078.69,2024-01-23,Y
C00898,INV-ET-0100,256,1058.39,2023-07-31,Y
C00899,INV-펀드-0063,202,1393.25,2024-11-27,N
C00899,INV-펀드-0039,1073,1173.63,2023-03-10,Y
C00899,INV-연금-0009,2735,1048.02,2023-01-01,Y
C00901,INV-ET-0025,2585,1476.18,2024-04-02,N
C00902,INV-연금-0004,139,823.13,2024-07-15,N
C00902,INV-ET-0051,1096,1478.44,2025-06-02,Y
C00902,INV-ET-0090,1439,966.6,2023-02-10,N
C00902,INV-연금-0041,1381,1233.49,2024-11-12,N
C00906,INV-ET-0033,586,949.38,2024-01-17,Y
C00906,INV-변액-0037,131,921.73,2025-03-03,Y
C00906,INV-변액-0010,2126,1445.84,2024-07-18,Y
C00906,INV-펀드-0056,2855,1225.21,2023-01-09,Y
C00906,INV-연금-0019,2566,1558.29,2023-11-08,N
C00907,INV-ET-0003,1577,1070.84,2024-09-04,N
C00907,INV-연금-0014,668,1269.52,2023-06-20,Y
C00907,INV-ET-0075,924,1233.16,2023-01-12,Y
C00907,INV-펀드-0012,2175,976.1,2025-02-18,Y
C00908,INV-펀드-0052,92,1122.49,2023-04-16,N
C00908,INV-연금-0001,173,1278.87,2024-03-15,Y
C00914,INV-ET-0064,1879,1334.12,2025-03-23,N
C00914,INV-ET-0090,1136,998.21,2023-09-25,N
C00915,INV-연금-0001,137,1324.19,2024-11-08,N
C00915,INV-펀드-0039,1215,1288.92,2024-10-14,N
C00915,INV-ET-0093,896,1438.66,2024-06-29,N
C00915,INV-변액-0015,2349,1386.79,2025-01-30,Y
C00917,INV-펀드-0056,2391,1216.15,2023-08-15,N
C00921,INV-변액-0049,1889,1070.42,2025-03-12,N
C00921,INV-펀드-0023,664,1104.74,2023-05-22,Y
C00921,INV-연금-0050,1124,1318.13,2023-02-26,N
C00921,INV-연금-0095,227,1351.58,2025-05-18,N
C00921,INV-연금-0068,1511,1545.71,2023-05-20,N
C00923,INV-연금-0019,1427,1553.14,2024-01-08,N
C00924,INV-ET-0086,1939,1075.04,2024-09-12,N
C00924,INV-연금-0028,1375,1125.57,2023-05-14,Y
C00925,INV-ET-0043,349,1403.21,2024-11-18,N
C00925,INV-연금-0059,762,1089.17,2024-03-19,Y
C00925,INV-연금-0014,2076,1289.35,2023-09-16,N
C00925,INV-연금-0050,303,1299.93,2025-01-25,N
C00927,INV-연금-0068,1717,1310.84,2023-10-28,N
C00927,INV-펀드-0035,1623,1199.86,2024-07-12,Y
C00927,INV-ET-0065,2170,1299.6,2025-01-07,Y
C00929,INV-ET-0093,1434,1428.94,2023-05-08,N
C00929,INV-펀드-0011,199,1301.89,2023-03-06,N
C00929,INV-변액-0069,1900,1385.0,2024-11-16,N
C00929,INV-펀드-0023,109,1146.9,2024-11-22,Y
C00929,INV-ET-0051,1332,1472.55,2024-12-14,Y
C00930,INV-ET-0090,1869,1030.21,2023-04-12,N
C00930,INV-ET-0045,2991,1155.33,2023-05-16,N
C00930,INV-연금-0097,708,1487.7,2025-03-17,N
C00930,INV-ET-0099,1499,1111.31,2024-11-12,Y
C00931,INV-펀드-0024,2320,1381.05,2025-04-13,N
C00931,INV-연금-0014,684,1349.24,2025-01-20,N
C00931,INV-ET-0093,780,1432.67,2023-12-16,N
C00931,INV-펀드-0074,81,1116.52,2024-01-17,Y
C00931,INV-연금-0059,2479,1126.32,2025-06-08,N
C00932,INV-ET-0099,235,1294.12,2023-03-05,N
C00932,INV-펀드-0012,1983,1100.9,2023-09-24,Y
C00932,INV-연금-0004,1970,924.29,2025-01-09,N
C00932,INV-변액-0088,2817,1102.44,2023-02-15,N
C00933,INV-ET-0018,795,994.8,2023-04-07,Y
C00933,INV-변액-0027,1004,983.21,2025-01-12,N
C00935,INV-ET-0075,2379,1220.98,2024-06-07,Y
C00935,INV-ET-0092,2664,1433.39,2024-09-17,N
C00935,INV-펀드-0098,626,1266.67,2024-08-18,Y
C00935,INV-연금-0048,2692,949.46,2023-01-17,Y
C00936,INV-연금-0019,2289,1389.72,2024-11-11,N
C00936,INV-펀드-0072,2758,974.81,2024-08-05,N
C00936,INV-ET-0033,1333,1051.65,2024-02-07,N
C00941,INV-ET-0099,873,1257.06,2024-07-04,Y
C00941,INV-변액-0027,1953,952.86,2023-09-09,N
C00941,INV-펀드-0012,1409,980.67,2025-01-04,Y
C00941,INV-ET-0051,2731,1364.84,2024-06-27,N
C00941,INV-연금-0094,2919,1190.77,2024-02-12,N
C00942,INV-연금-0001,1301,1265.04,2024-08-01,Y
C00942,INV-변액-0069,143,1315.32,2023-07-15,N
C00942,INV-ET-0073,2901,1320.01,2024-07-17,N
C00942,INV-변액-0015,1320,1190.82,2024-10-10,Y
C00944,INV-펀드-0040,643,1254.85,2024-11-06,Y
C00944,INV-ET-0073,1884,1517.16,2024-06-06,Y
C00944,INV-ET-0076,2516,1215.8,2025-06-18,N
C00944,INV-펀드-0034,2685,1110.54,2023-08-23,N
C00944,INV-연금-0019,1644,1506.99,2023-01-07,Y
C00946,INV-변액-0069,1301,1237.14,2024-02-19,N
C00946,INV-연금-0078,2297,1468.41,2023-05-17,Y
C00946,INV-ET-0043,1039,1380.97,2024-02-06,Y
C00946,INV-연금-0097,681,1345.87,2023-06-18,Y
C00946,INV-변액-0084,1454,1140.94,2023-03-01,Y
C00947,INV-ET-0033,2801,940.12,2024-02-04,N
C00947,INV-변액-0007,1560,974.5,2023-11-16,N
C00948,INV-펀드-0074,2246,983.16,2023-03-25,Y
C00948,INV-펀드-0082,1743,1571.76,2024-08-26,N
C00948,INV-펀드-0023,2022,1161.27,2023-08-29,N
C00948,INV-변액-0038,1514,1229.2,2023-07-11,Y
C00948,INV-연금-0078,2210,1323.24,2023-02-24,N
C00951,INV-펀드-0026,652,1382.35,2025-03-17,N
C00951,INV-펀드-0061,1549,1031.14,2023-05-13,Y
C00952,INV-변액-0037,1131,948.06,2024-10-03,N
C00952,INV-펀드-0057,193,1041.21,2024-02-28,Y
C00953,INV-연금-0048,2809,1036.74,2023-09-08,N
C00953,INV-ET-0030,2476,1273.18,2024-08-05,N
C00953,INV-펀드-0063,419,1292.29,2023-11-02,N
C00959,INV-ET-0051,2149,1602.56,2023-08-25,N
C00962,INV-연금-0095,2892,1210.45,2023-11-28,Y
C00962,INV-변액-0038,262,1148.34,2023-05-17,N
C00962,INV-ET-0086,1016,1146.84,2023-05-11,N
C00962,INV-펀드-0044,1841,1370.75,2024-04-15,N
C00962,INV-연금-0050,1955,1230.91,2023-08-27,Y
C00963,INV-변액-0037,1665,890.17,2023-11-19,N
C00963,INV-ET-0005,2847,1335.52,2023-02-28,Y
C00963,INV-연금-0021,2747,1269.79,2023-08-23,N
C00963,INV-ET-0008,2251,1224.98,2023-11-12,N
C00964,INV-ET-0025,233,1401.13,2024-10-20,Y
C00964,INV-펀드-0026,1168,1268.2,2024-08-02,N
C00964,INV-변액-0027,2331,1010.55,2025-02-24,N
C00964,INV-연금-0094,741,1138.21,2023-10-27,Y
C00966,INV-ET-0087,1132,1334.29,2024-05-18,N
C00966,INV-연금-0055,2816,1038.79,2024-04-21,Y
C00966,INV-변액-0070,1916,1181.43,2025-06-17,N
C00966,INV-펀드-0057,661,1007.1,2024-07-17,N
C00966,INV-연금-0036,504,913.36,2024-01-21,N
C00971,INV-연금-0001,1147,1211.99,2025-01-17,N
C00971,INV-변액-0049,1111,1037.06,2025-04-28,N
C00971,INV-변액-0096,1379,1270.84,2024-06-19,N
C00973,INV-ET-0042,2144,1177.56,2024-07-27,N
C00974,INV-ET-0008,463,1162.02,2024-10-04,N
C00974,INV-펀드-0044,2932,1246.17,2024-05-06,Y
C00974,INV-펀드-0067,323,1323.34,2024-09-09,N
C00974,INV-변액-0015,2906,1211.81,2023-04-09,N
C00974,INV-ET-0073,2469,1295.64,2023-06-14,N
C00977,INV-연금-0021,1628,1230.73,2025-03-29,N
C00977,INV-변액-0027,406,1016.19,2023-11-18,Y
C00977,INV-ET-0033,1748,1027.41,2023-08-31,Y
C00977,INV-펀드-0061,1263,1025.95,2023-08-12,Y
C00979,INV-ET-0022,2514,979.44,2024-04-30,N
C00979,INV-ET-0073,1466,1523.38,2023-07-12,N
C00979,INV-펀드-0063,1123,1250.09,2023-08-28,N
C00979,INV-ET-0092,2577,1559.39,2023-05-09,N
C00980,INV-ET-0008,797,1272.89,2024-05-20,N
C00981,INV-ET-0022,457,966.65,2025-05-01,N
C00981,INV-변액-0049,981,1017.01,2025-02-28,Y
C00981,INV-펀드-0057,2888,919.91,2024-10-09,N
C00981,INV-변액-0007,2496,866.12,2025-01-23,Y
C00981,INV-ET-0076,1818,1165.94,2023-12-10,N
C00982,INV-ET-0005,2894,1469.21,2025-01-02,N
C00984,INV-변액-0010,1207,1460.11,2024-04-25,Y
C00984,INV-ET-0092,1217,1393.09,2024-01-08,N
C00984,INV-연금-0019,1680,1469.58,2024-08-10,N
C00984,INV-펀드-0002,570,1069.66,2023-05-31,Y
C00984,INV-변액-0070,695,1093.35,2025-04-18,Y
C00987,INV-변액-0010,1916,1412.26,2024-06-25,N
C00987,INV-ET-0079,259,1155.31,2024-09-25,N
C00987,INV-ET-0071,786,1246.61,2025-03-22,N
C00987,INV-펀드-0052,1186,1079.34,2024-01-24,Y
C00987,INV-연금-0089,215,1087.75,2023-06-11,N
C00988,INV-연금-0055,2922,933.9,2024-04-08,N
C00988,INV-ET-0091,899,1060.01,2024-01-28,N
C00988,INV-변액-0013,2546,991.12,2025-03-06,N
C00993,INV-연금-0055,222,889.7,2023-03-10,N
C00993,INV-ET-0018,2729,966.4,2024-02-20,N
C00993,INV-펀드-0047,2452,1565.94,2023-12-26,N
C00993,INV-펀드-0056,1451,1126.63,2024-01-28,Y
C00994,INV-연금-0066,2603,1303.34,2024-04-23,N
C00996,INV-ET-0018,2901,1013.31,2024-09-25,Y
C01000,INV-연금-0077,2967,1033.82,2025-01-31,Y
C01000,INV-펀드-0062,669,1415.32,2023-01-27,Y
C01002,INV-ET-0064,1801,1467.63,2023-04-19,Y
C01002,INV-연금-0094,2845,1256.49,2025-01-31,N
C01002,INV-펀드-0072,2449,877.79,2023-01-19,Y
C01004,INV-변액-0007,525,957.56,2024-05-12,N
C01004,INV-펀드-0023,1572,1073.2,2025-01-08,N
C01004,INV-ET-0092,1780,1555.5,2023-07-12,N
C01004,INV-연금-0050,2101,1278.31,2024-03-27,N
C01004,INV-펀드-0067,2022,1352.33,2024-11-16,N
C01008,INV-변액-0084,972,971.25,2024-07-26,Y
C01008,INV-ET-0087,1508,1324.48,2024-02-13,N
C01008,INV-ET-0030,579,1225.14,2024-01-02,Y
C01008,INV-연금-0078,1411,1408.72,2025-03-16,Y
C01008,INV-ET-0076,979,1222.34,2025-04-21,Y
C01009,INV-ET-0091,208,1018.82,2023-03-31,Y
C01009,INV-연금-0006,129,1283.65,2023-01-01,N
C01009,INV-연금-0036,2925,860.56,2023-04-17,N
C01009,INV-변액-0029,643,1058.71,2023-04-30,N
C01010,INV-연금-0094,2108,1319.92,2024-03-03,Y
C01010,INV-변액-0088,1307,1017.02,2024-05-08,N
C01010,INV-연금-0028,1784,1081.51,2023-02-04,Y
C01011,INV-펀드-0011,294,1274.03,2024-03-23,Y
C01011,INV-ET-0003,2535,1050.92,2024-12-30,N
C01012,INV-변액-0088,1821,1064.32,2023-01-29,N
C01012,INV-ET-0100,2483,1061.52,2024-02-02,N
C01012,INV-연금-0085,1235,1300.67,2024-05-21,N
C01012,INV-ET-0093,1880,1548.38,2023-12-30,N
C01013,INV-변액-0096,1392,1317.5,2025-05-25,Y
C01013,INV-연금-0078,2180,1390.51,2024-11-19,N
C01014,INV-ET-0045,2600,1169.21,2024-11-09,N
C01014,INV-변액-0080,2580,1442.48,2024-12-04,N
C01014,INV-연금-0077,2196,1196.37,2025-05-03,N
C01014,INV-ET-0086,2770,1127.16,2024-05-08,N
C01014,INV-ET-0079,2286,1289.73,2023-02-21,Y
C01015,INV-ET-0099,1546,1269.54,2024-02-23,Y
C01015,INV-연금-0059,1731,1060.74,2025-04-13,N
C01015,INV-연금-0009,2930,921.69,2024-03-31,N
C01015,INV-연금-0041,224,1142.25,2024-09-07,Y
C01015,INV-펀드-0035,1138,1112.43,2023-04-28,Y
C01016,INV-펀드-0058,119,1268.87,2023-02-11,N
C01016,INV-연금-0019,1375,1302.1,2023-02-23,N
C01016,INV-ET-0076,1795,1334.96,2024-03-26,Y
C01016,INV-변액-0070,364,1131.7,2024-02-06,N
C01016,INV-연금-0053,2820,1413.34,2023-08-13,Y
C01017,INV-펀드-0098,2821,1380.74,2023-12-31,N
C01017,INV-펀드-0035,2541,1300.8,2024-04-18,N
C01017,INV-펀드-0026,1504,1176.21,2025-02-02,N
C01018,INV-연금-0048,2198,1055.97,2023-07-11,Y
C01018,INV-ET-0022,2158,916.11,2023-07-26,Y
