tx_id,customer_id,product_id,tx_date,tx_type,units,nav_at_tx,amount_won,channel
TX0004924,C01075,INV-ET-0045,2024-03-13,BUY,493,1119.39,55185927,로보어드바이저
TX0004925,C01156,INV-펀드-0034,2024-07-25,BUY,270,1061.32,28655639,HTS
TX0004926,C01139,INV-연금-0060,2025-09-22,BUY,20,1609.04,3218080,MTS
TX0004927,C00487,INV-펀드-0061,2025-11-05,SELL,416,913.23,37990368,로보어드바이저
TX0004928,C01118,INV-펀드-0012,2025-09-24,SELL,335,1041.73,34897955,MTS
TX0004929,C00001,INV-ET-0100,2024-12-10,BUY,309,1002.37,30973233,대면
TX0004930,C01135,INV-펀드-0098,2024-05-25,SELL,54,1343.14,7252956,MTS
TX0004931,C00657,INV-연금-0016,2024-07-01,BUY,177,1595.78,28245306,HTS
TX0004932,C00400,INV-펀드-0083,2024-04-05,BUY,341,1359.38,46354858,MTS
TX0004933,C00133,INV-펀드-0063,2024-05-16,SELL,161,1231.69,19830209,MTS
TX0004934,C00405,INV-연금-0066,2024-09-23,BUY,402,1094.79,44010557,대면
TX0004935,C00108,INV-연금-0085,2025-06-22,SELL,18,1411.53,2540754,로보어드바이저
TX0004936,C01155,INV-연금-0055,2024-11-23,BUY,111,872.33,9682863,로보어드바이저
TX0004937,C01021,INV-펀드-0026,2025-06-07,BUY,155,1195.18,18525290,로보어드바이저
TX0004938,C00098,INV-펀드-0024,2024-03-05,BUY,342,1546.94,52905348,로보어드바이저
TX0004939,C00588,INV-펀드-0046,2024-08-30,BUY,390,1058.03,41263170,로보어드바이저
TX0004940,C01117,INV-ET-0079,2024-02-07,BUY,165,1139.86,18807690,HTS
TX0004941,C01482,INV-ET-0073,2025-06-20,BUY,185,1516.05,28046925,MTS
TX0004942,C00924,INV-펀드-0002,2025-03-30,BUY,175,939.29,16437575,로보어드바이저
TX0004943,C00558,INV-ET-0100,2024-09-30,BUY,62,1262.08,7824895,대면
TX0004944,C00846,INV-펀드-0057,2024-10-06,BUY,482,1081.97,52150954,대면
TX0004945,C01215,INV-변액-0038,2024-12-27,SELL,48,1000.89,4804272,대면
TX0004946,C00701,INV-ET-0043,2024-03-01,SELL,434,1581.26,68626684,HTS
TX0004947,C01127,INV-ET-0008,2025-06-05,BUY,270,1277.72,34498440,로보어드바이저
TX0004948,C00173,INV-변액-0088,2025-11-20,SELL,465,986.05,45851325,MTS
TX0004949,C01240,INV-펀드-0024,2025-05-25,BUY,81,1509.96,12230676,HTS
TX0004950,C00118,INV-변액-0029,2025-09-05,SELL,317,1024.06,32462701,대면
TX0004951,C00061,INV-펀드-0063,2024-07-16,SELL,339,1669.75,56604525,MTS
TX0004952,C00867,INV-변액-0070,2025-05-12,BUY,413,1328.17,54853421,HTS
TX0004953,C00031,INV-변액-0088,2024-04-04,SELL,204,1206.2,24606480,로보어드바이저
TX0004954,C00460,INV-변액-0013,2024-02-10,SELL,420,855.88,35946960,로보어드바이저
TX0004955,C00147,INV-연금-0089,2025-03-26,SELL,466,1004.15,46793390,HTS
TX0004956,C00304,INV-연금-0085,2025-01-09,BUY,311,1213.99,37755089,로보어드바이저
TX0004957,C00308,INV-펀드-0054,2024-12-29,BUY,373,1016.28,37907244,HTS
TX0004958,C00927,INV-ET-0045,2024-02-04,BUY,123,1121.73,13797279,HTS
TX0004959,C00455,INV-펀드-0040,2025-09-06,SELL,332,1489.18,49440776,로보어드바이저
TX0004960,C00366,INV-펀드-0046,2024-10-20,SELL,194,1117.28,21675232,로보어드바이저
TX0004961,C01070,INV-ET-0031,2024-04-20,BUY,382,1469.27,56126114,HTS
TX0004962,C00508,INV-ET-0025,2025-06-07,SELL,223,1248.59,27843557,로보어드바이저
TX0004963,C00469,INV-변액-0084,2025-09-17,SELL,27,920.64,2485728,HTS
TX0004964,C00220,INV-변액-0084,2025-03-14,SELL,115,950.77,10933855,대면
TX0004965,C01057,INV-ET-0079,2025-09-28,SELL,292,1400.74,40901608,MTS
TX0004966,C00792,INV-펀드-0039,2025-08-21,BUY,368,1421.18,52299424,대면
TX0004967,C00266,INV-펀드-0061,2025-03-12,SELL,260,1236.01,32136259,로보어드바이저
TX0004968,C00330,INV-변액-0010,2024-09-13,BUY,160,1415.41,22646560,MTS
TX0004969,C00548,INV-변액-0096,2025-11-30,BUY,46,1106.54,5090084,대면
TX0004970,C00122,INV-변액-0010,2025-03-22,SELL,407,1333.29,54264903,대면
TX0004971,C01132,INV-펀드-0063,2025-05-23,BUY,428,1519.57,65037596,MTS
TX0004972,C00225,INV-펀드-0047,2024-06-07,SELL,466,1431.31,66699046,대면
TX0004973,C01419,INV-변액-0038,2025-08-29,BUY,179,1092.67,19558793,HTS
TX0004974,C00906,INV-연금-0016,2025-06-27,BUY,432,1508.23,65155536,로보어드바이저
TX0004975,C00208,INV-ET-0076,2025-01-26,BUY,56,1409.74,7894544,대면
TX0004976,C00942,INV-변액-0049,2025-12-11,SELL,297,1146.67,34056099,MTS
TX0004977,C00611,INV-변액-0029,2025-06-15,BUY,412,1383.4,56996080,HTS
TX0004978,C00744,INV-ET-0071,2024-11-11,BUY,140,1111.62,15562679,대면
TX0004979,C00959,INV-변액-0015,2025-07-11,SELL,246,1168.47,28744362,HTS
TX0004980,C00471,INV-펀드-0011,2024-10-01,BUY,280,1233.67,34542760,로보어드바이저
TX0004981,C00235,INV-펀드-0039,2024-06-04,SELL,220,1162.28,25570160,로보어드바이저
TX0004982,C01102,INV-ET-0090,2025-07-07,BUY,142,969.68,13769456,HTS
TX0004983,C00070,INV-펀드-0052,2024-07-13,BUY,32,1070.89,3426848,MTS
TX0004984,C01107,INV-펀드-0062,2025-03-16,BUY,44,1321.5,5814600,HTS
TX0004985,C00209,INV-펀드-0061,2024-11-02,SELL,60,921.56,5529360,HTS
TX0004986,C00470,INV-연금-0085,2025-09-25,BUY,429,1386.35,59474414,로보어드바이저
TX0004987,C00586,INV-펀드-0081,2024-10-01,BUY,296,995.45,29465320,대면
TX0004988,C01374,INV-연금-0004,2024-11-12,BUY,148,952.93,14103363,MTS
TX0004989,C00538,INV-연금-0009,2025-01-27,SELL,362,1210.08,43804896,로보어드바이저
TX0004990,C00179,INV-ET-0092,2025-08-23,BUY,453,1704.09,77195277,MTS
TX0004991,C01211,INV-펀드-0024,2025-09-19,BUY,296,1603.33,47458568,대면
TX0004992,C01394,INV-연금-0016,2025-02-08,SELL,314,1385.42,43502188,MTS
TX0004993,C01398,INV-변액-0017,2025-10-16,BUY,186,1137.3,21153780,MTS
TX0004994,C00339,INV-변액-0037,2024-10-07,BUY,140,908.57,12719980,MTS
TX0004995,C01324,INV-ET-0042,2025-07-27,SELL,498,1217.48,60630504,HTS
TX0004996,C00729,INV-ET-0091,2024-10-22,SELL,119,1313.28,15628032,HTS
TX0004997,C00627,INV-ET-0091,2025-07-31,BUY,36,1329.76,4787136,HTS
TX0004998,C00085,INV-펀드-0023,2024-02-04,BUY,324,1305.5,42298200,로보어드바이저
TX0004999,C00254,INV-펀드-0020,2024-09-04,BUY,206,1362.06,28058436,대면
TX0005000,C01057,INV-변액-0010,2025-01-22,SELL,419,1214.43,50884617,로보어드바이저
TX0005001,C00788,INV-ET-0086,2025-10-31,BUY,401,1081.59,43371759,MTS
TX0005002,C00805,INV-변액-0049,2025-05-07,BUY,356,904.03,32183468,대면
TX0005003,C01125,INV-ET-0043,2025-11-13,SELL,226,1359.83,30732157,로보어드바이저
TX0005004,C00640,INV-연금-0048,2025-01-20,BUY,216,880.98,19029168,HTS
TX0005005,C00974,INV-ET-0086,2024-01-04,BUY,181,1233.46,22325626,MTS
TX0005006,C00369,INV-연금-0066,2025-02-05,BUY,400,1091.06,43642400,대면
TX0005007,C00510,INV-ET-0008,2024-12-25,SELL,42,1135.27,4768134,로보어드바이저
TX0005008,C00925,INV-연금-0036,2024-05-10,BUY,463,806.65,37347895,로보어드바이저
TX0005009,C00745,INV-펀드-0072,2024-08-29,SELL,43,897.53,3859379,HTS
TX0005010,C01012,INV-ET-0003,2024-08-07,BUY,299,1279.04,38243296,로보어드바이저
TX0005011,C00688,INV-펀드-0072,2024-02-28,BUY,153,1133.79,17346987,MTS
TX0005012,C00863,INV-연금-0028,2024-10-31,BUY,347,1168.17,40535499,로보어드바이저
TX0005013,C00732,INV-ET-0003,2024-10-16,BUY,42,1053.19,4423398,MTS
TX0005014,C00271,INV-ET-0043,2024-06-17,SELL,322,1592.42,51275924,대면
TX0005015,C00663,INV-ET-0051,2024-03-14,BUY,449,1515.41,68041909,대면
TX0005016,C00482,INV-ET-0042,2025-12-05,SELL,440,1396.66,61453040,로보어드바이저
TX0005017,C00116,INV-ET-0008,2025-12-08,BUY,115,1418.83,16316544,HTS
TX0005018,C01228,INV-연금-0097,2024-10-26,BUY,374,1332.26,49826524,대면
TX0005019,C00580,INV-변액-0069,2024-06-18,BUY,443,1418.77,62851511,MTS
TX0005020,C00264,INV-연금-0006,2024-10-18,SELL,43,1273.41,5475663,HTS
TX0005021,C00660,INV-연금-0021,2024-03-04,SELL,403,1115.64,44960292,로보어드바이저
TX0005022,C00067,INV-변액-0096,2025-02-28,SELL,170,1297.11,22050870,로보어드바이저
TX0005023,C00759,INV-펀드-0034,2024-10-29,SELL,287,1339.55,38445085,MTS
TX0005024,C00835,INV-연금-0050,2024-06-03,BUY,93,1322.47,12298971,HTS
TX0005025,C01492,INV-펀드-0034,2024-04-17,SELL,335,1069.62,35832269,HTS
TX0005026,C00548,INV-연금-0097,2025-08-02,BUY,57,1628.98,9285186,로보어드바이저
TX0005027,C00498,INV-ET-0073,2025-05-23,BUY,39,1545.14,6026046,대면
TX0005028,C00281,INV-ET-0087,2025-03-08,BUY,450,1629.98,73349100,MTS
TX0005029,C00845,INV-연금-0001,2024-11-14,BUY,187,1440.8,26942959,로보어드바이저
TX0005030,C00125,INV-변액-0096,2025-03-24,BUY,223,1262.53,28154419,대면
TX0005031,C00564,INV-펀드-0057,2024-05-05,SELL,150,1040.1,15601500,로보어드바이저
TX0005032,C00554,INV-펀드-0083,2025-09-25,BUY,342,1323.19,45253098,대면
TX0005033,C00405,INV-펀드-0083,2025-06-17,SELL,173,1431.04,24756992,HTS
TX0005034,C00269,INV-연금-0055,2024-01-10,SELL,270,808.71,21835170,HTS
TX0005035,C01134,INV-펀드-0057,2024-07-28,SELL,399,936.32,37359168,HTS
TX0005036,C00460,INV-연금-0001,2024-01-04,BUY,368,1378.56,50731007,대면
TX0005037,C00561,INV-연금-0055,2024-09-25,SELL,328,843.67,27672376,HTS
TX0005038,C01179,INV-연금-0036,2024-03-15,SELL,485,929.55,45083175,HTS
TX0005039,C00516,INV-연금-0036,2025-11-05,BUY,408,967.7,39482160,HTS
TX0005040,C00550,INV-연금-0078,2024-06-07,BUY,449,1670.14,74989286,대면
TX0005041,C01215,INV-연금-0059,2024-05-07,BUY,402,1038.0,41727600,HTS
TX0005042,C00762,INV-변액-0038,2025-05-25,SELL,429,1423.8,61081019,로보어드바이저
TX0005043,C00241,INV-ET-0033,2024-02-05,SELL,282,950.96,26817072,HTS
TX0005044,C00696,INV-ET-0003,2025-04-01,SELL,476,1157.61,55102236,로보어드바이저
TX0005045,C00366,INV-ET-0065,2024-11-22,SELL,187,1353.25,25305775,대면
TX0005046,C00264,INV-변액-0037,2024-12-21,BUY,153,889.88,13615163,로보어드바이저
TX0005047,C00680,INV-연금-0085,2024-12-03,SELL,430,1318.44,56692920,로보어드바이저
TX0005048,C00389,INV-펀드-0054,2024-07-16,SELL,297,1261.72,37473084,대면
TX0005049,C00777,INV-펀드-0035,2024-12-21,SELL,200,1105.65,22113000,로보어드바이저
TX0005050,C00126,INV-연금-0095,2024-03-31,BUY,153,1163.59,17802927,MTS
TX0005051,C00316,INV-연금-0016,2024-12-15,BUY,104,1410.72,14671488,MTS
TX0005052,C00679,INV-ET-0030,2024-03-27,BUY,50,1475.25,7376250,MTS
TX0005053,C01026,INV-ET-0065,2024-06-18,BUY,242,1288.84,31189927,HTS
TX0005054,C00462,INV-변액-0013,2024-02-28,BUY,208,859.38,17875104,대면
TX0005055,C00028,INV-연금-0016,2025-08-20,BUY,386,1265.64,48853704,HTS
TX0005056,C01327,INV-ET-0100,2024-11-02,SELL,15,1358.49,2037734,대면
TX0005057,C01426,INV-ET-0073,2025-03-02,SELL,138,1573.46,21713748,대면
TX0005058,C00601,INV-ET-0008,2025-03-06,SELL,48,1256.21,6029808,대면
TX0005059,C00560,INV-ET-0065,2025-11-01,SELL,355,1256.98,44622790,대면
TX0005060,C00574,INV-ET-0075,2025-08-02,BUY,106,1379.68,14624608,HTS
TX0005061,C00063,INV-변액-0038,2025-12-02,BUY,143,1007.25,14403675,HTS
TX0005062,C01430,INV-연금-0094,2025-01-24,BUY,331,1266.12,41908572,로보어드바이저
TX0005063,C01324,INV-ET-0087,2024-08-09,BUY,70,1507.88,10555160,대면
TX0005064,C00893,INV-연금-0016,2025-02-24,SELL,35,1517.64,5311740,HTS
TX0005065,C00671,INV-변액-0010,2025-01-15,SELL,320,1660.88,53148160,로보어드바이저
TX0005066,C00197,INV-연금-0055,2024-01-11,SELL,60,1110.74,6664439,HTS
TX0005067,C00762,INV-연금-0006,2025-08-09,SELL,16,1404.86,2247776,MTS
TX0005068,C00814,INV-변액-0013,2025-03-07,BUY,14,924.06,1293684,로보어드바이저
TX0005069,C00137,INV-연금-0078,2024-09-20,BUY,148,1752.08,25930784,대면
TX0005070,C01066,INV-변액-0080,2025-06-26,SELL,262,1578.95,41368490,대면
TX0005071,C01227,INV-연금-0059,2025-03-29,BUY,271,1099.2,29788320,MTS
TX0005072,C00605,INV-펀드-0046,2025-09-27,BUY,127,1218.89,15479903,HTS
TX0005073,C01217,INV-변액-0088,2025-01-30,SELL,310,1042.35,32312850,대면
TX0005074,C00840,INV-펀드-0026,2024-03-13,SELL,88,1220.6,10741279,대면
TX0005075,C00668,INV-연금-0041,2025-09-17,BUY,253,1491.31,37730143,HTS
TX0005076,C01166,INV-ET-0092,2024-05-14,BUY,132,1261.66,16653912,로보어드바이저
TX0005077,C01018,INV-변액-0013,2024-07-07,SELL,301,851.74,25637374,대면
TX0005078,C00287,INV-변액-0010,2025-08-07,BUY,309,1360.69,42045321,대면
TX0005079,C00660,INV-연금-0032,2025-04-19,BUY,279,1260.52,35168508,HTS
TX0005080,C00507,INV-변액-0029,2024-08-31,SELL,428,1196.62,51215335,대면
TX0005081,C01231,INV-변액-0049,2025-09-23,SELL,140,1119.44,15672160,대면
TX0005082,C00668,INV-연금-0004,2024-04-04,BUY,331,875.0,28962500,MTS
TX0005083,C00678,INV-ET-0003,2024-06-22,SELL,372,983.08,36570576,대면
TX0005084,C00843,INV-펀드-0063,2025-03-01,BUY,173,1457.33,25211809,로보어드바이저
TX0005085,C00700,INV-연금-0050,2024-01-22,SELL,217,1255.74,27249558,MTS
TX0005086,C00797,INV-펀드-0024,2025-03-13,SELL,131,1250.24,16378144,MTS
TX0005087,C00606,INV-펀드-0074,2025-06-12,SELL,175,1299.83,22747025,대면
TX0005088,C00923,INV-ET-0100,2025-08-10,SELL,233,1342.0,31268600,MTS
TX0005089,C01144,INV-펀드-0082,2025-03-01,BUY,411,1623.58,66729138,HTS
TX0005090,C00227,INV-ET-0073,2025-04-26,BUY,39,1530.99,5970861,MTS
TX0005091,C00931,INV-변액-0013,2024-12-20,SELL,375,809.65,30361875,MTS
TX0005092,C00433,INV-연금-0055,2024-08-10,BUY,491,1023.49,50253359,MTS
TX0005093,C00628,INV-ET-0092,2024-04-17,SELL,26,1362.83,3543358,로보어드바이저
TX0005094,C00228,INV-연금-0032,2024-06-20,BUY,274,960.42,26315508,대면
TX0005095,C01333,INV-펀드-0002,2025-06-08,BUY,462,1360.08,62835696,로보어드바이저
TX0005096,C00728,INV-변액-0017,2024-12-22,BUY,166,1490.3,24738980,HTS
TX0005097,C01293,INV-연금-0089,2025-06-28,BUY,229,1181.05,27046045,HTS
TX0005098,C00606,INV-변액-0084,2025-12-06,SELL,45,970.66,4367970,대면
TX0005099,C00728,INV-펀드-0012,2025-07-14,BUY,14,1132.84,1585975,HTS
TX0005100,C00512,INV-연금-0014,2025-07-19,BUY,425,1465.59,62287575,로보어드바이저
TX0005101,C01480,INV-변액-0069,2025-08-07,BUY,97,1450.1,14065969,MTS
TX0005102,C01346,INV-변액-0069,2024-06-18,BUY,61,1318.4,8042240,로보어드바이저
TX0005103,C00168,INV-펀드-0081,2025-02-27,BUY,297,1258.88,37388736,MTS
TX0005104,C00415,INV-펀드-0062,2024-01-05,BUY,323,1662.68,53704564,대면
TX0005105,C01011,INV-ET-0075,2024-06-24,BUY,427,1566.15,66874605,HTS
TX0005106,C01317,INV-연금-0097,2024-12-16,BUY,345,1636.82,56470290,대면
TX0005107,C00062,INV-펀드-0023,2025-08-01,SELL,251,985.9,24746090,MTS
TX0005108,C00552,INV-연금-0060,2025-03-06,BUY,430,1647.45,70840350,HTS
TX0005109,C00059,INV-연금-0089,2025-04-21,SELL,338,957.26,32355388,HTS
TX0005110,C01309,INV-펀드-0083,2025-03-10,SELL,34,1116.52,3796168,MTS
TX0005111,C01058,INV-ET-0051,2024-12-08,BUY,387,1392.99,53908713,HTS
TX0005112,C01012,INV-변액-0010,2025-10-01,BUY,194,1390.48,26975312,MTS
TX0005113,C00706,INV-변액-0017,2025-04-10,BUY,405,1365.62,55307610,대면
TX0005114,C00133,INV-연금-0001,2025-08-19,SELL,296,1403.52,41544192,대면
TX0005115,C00208,INV-펀드-0040,2024-12-19,SELL,372,1070.31,39815532,대면
TX0005116,C01025,INV-변액-0049,2024-11-22,SELL,201,1165.18,23420118,MTS
TX0005117,C00245,INV-ET-0025,2025-03-23,SELL,179,1535.11,27478469,MTS
TX0005118,C00313,INV-연금-0041,2024-01-10,SELL,440,1167.93,51388920,로보어드바이저
TX0005119,C00170,INV-펀드-0011,2025-03-09,BUY,216,1156.68,24984288,대면
TX0005120,C00114,INV-ET-0090,2025-12-17,BUY,498,1229.2,61214160,로보어드바이저
TX0005121,C00771,INV-펀드-0023,2024-04-11,SELL,434,1417.57,61522538,대면
TX0005122,C00227,INV-연금-0032,2024-07-29,BUY,471,970.95,45731745,HTS
TX0005123,C01310,INV-ET-0091,2024-03-03,SELL,111,1050.43,11659773,로보어드바이저
TX0005124,C00287,INV-연금-0089,2024-10-30,SELL,432,969.78,41894496,로보어드바이저
TX0005125,C01159,INV-연금-0089,2025-05-29,BUY,251,1040.61,26119311,대면
TX0005126,C00061,INV-ET-0079,2025-12-14,BUY,400,1209.18,48367200,HTS
TX0005127,C00700,INV-펀드-0057,2025-05-11,BUY,405,1048.72,42473160,로보어드바이저
TX0005128,C01091,INV-펀드-0034,2024-08-20,BUY,290,1282.74,37199460,로보어드바이저
TX0005129,C00826,INV-ET-0064,2025-11-02,SELL,487,1655.79,80636973,HTS
TX0005130,C01310,INV-연금-0001,2024-11-19,SELL,492,1510.33,74308236,MTS
TX0005131,C00108,INV-ET-0043,2024-12-04,SELL,129,1549.79,19992291,HTS
TX0005132,C01053,INV-펀드-0057,2025-08-05,BUY,67,833.7,5585790,로보어드바이저
TX0005133,C00061,INV-연금-0068,2024-06-29,SELL,317,1614.82,51189794,HTS
TX0005134,C00516,INV-ET-0030,2024-03-05,BUY,405,1520.64,61585920,대면
TX0005135,C00684,INV-ET-0065,2025-01-01,BUY,222,1677.16,37232952,HTS
TX0005136,C00541,INV-변액-0037,2025-06-18,SELL,185,983.65,18197525,HTS
TX0005137,C00738,INV-펀드-0046,2024-10-18,SELL,17,1115.11,1895687,대면
TX0005138,C00702,INV-ET-0071,2025-11-17,BUY,439,1488.31,65336809,MTS
TX0005139,C00765,INV-펀드-0023,2025-01-14,BUY,199,1222.6,24329740,대면
TX0005140,C01077,INV-ET-0090,2025-03-04,SELL,421,1154.7,48612870,MTS
TX0005141,C01480,INV-연금-0006,2024-10-28,BUY,74,1203.41,8905234,HTS
TX0005142,C00356,INV-변액-0013,2025-05-09,BUY,446,892.65,39812190,대면
TX0005143,C00987,INV-ET-0073,2025-08-16,SELL,152,1291.46,19630192,MTS
TX0005144,C01179,INV-펀드-0023,2024-09-17,SELL,58,1385.71,8037118,HTS
TX0005145,C00917,INV-연금-0050,2025-10-23,BUY,350,1111.41,38899350,로보어드바이저
TX0005146,C00571,INV-연금-0094,2025-03-07,SELL,102,1041.58,10624115,로보어드바이저
TX0005147,C00685,INV-펀드-0083,2025-10-27,SELL,330,1350.77,44575410,HTS
TX0005148,C00426,INV-ET-0064,2025-10-16,SELL,495,1237.77,61269615,HTS
TX0005149,C00554,INV-ET-0051,2024-12-12,BUY,225,1778.99,40027275,MTS
TX0005150,C00844,INV-연금-0001,2025-07-28,SELL,72,1202.15,8655480,대면
TX0005151,C00356,INV-ET-0065,2025-10-22,BUY,176,1439.58,25336608,대면
TX0005152,C00735,INV-ET-0022,2025-08-24,BUY,240,1035.57,24853680,MTS
TX0005153,C00844,INV-ET-0008,2024-05-31,BUY,20,1122.61,2245219,대면
TX0005154,C00209,INV-펀드-0020,2024-07-08,BUY,227,1543.26,35032002,로보어드바이저
TX0005155,C01294,INV-변액-0038,2025-12-19,BUY,115,1326.7,15257050,대면
TX0005156,C01145,INV-변액-0013,2025-12-02,SELL,170,1103.6,18761199,로보어드바이저
TX0005157,C00383,INV-연금-0048,2025-05-25,SELL,126,1135.85,14311709,HTS
TX0005158,C01491,INV-변액-0038,2024-12-12,BUY,412,1295.22,53363064,MTS
TX0005159,C00589,INV-변액-0029,2024-02-15,SELL,253,1387.32,35099196,MTS
TX0005160,C00863,INV-펀드-0052,2025-02-07,BUY,440,1094.53,48159320,MTS
TX0005161,C01118,INV-연금-0053,2024-04-17,SELL,115,1559.59,17935284,로보어드바이저
TX0005162,C00923,INV-연금-0048,2025-11-10,SELL,450,886.61,39897450,MTS
TX0005163,C00389,INV-ET-0091,2024-06-01,BUY,429,1297.66,55669614,MTS
TX0005164,C00730,INV-변액-0013,2025-07-23,BUY,228,800.44,18250032,HTS
TX0005165,C00280,INV-ET-0003,2024-10-30,SELL,80,1180.61,9444879,MTS
TX0005166,C00907,INV-ET-0042,2025-03-06,BUY,291,1141.29,33211539,대면
TX0005167,C00316,INV-ET-0003,2024-05-22,SELL,100,1217.7,12177000,로보어드바이저
TX0005168,C01404,INV-변액-0088,2025-08-14,BUY,428,1094.36,46838607,대면
TX0005169,C01228,INV-펀드-0035,2025-01-11,BUY,472,1020.14,48150608,대면
TX0005170,C00506,INV-ET-0042,2024-08-12,BUY,163,1425.32,23232716,MTS
TX0005171,C01037,INV-ET-0042,2025-10-13,SELL,248,1431.7,35506160,MTS
TX0005172,C00023,INV-연금-0016,2025-01-02,SELL,412,1690.98,69668376,MTS
TX0005173,C00076,INV-ET-0075,2024-07-02,BUY,60,1541.39,9248340,대면
TX0005174,C01148,INV-연금-0001,2024-07-20,SELL,12,1479.44,1775328,HTS
TX0005175,C00041,INV-연금-0085,2024-02-03,SELL,118,1192.96,14076928,대면
TX0005176,C00508,INV-ET-0091,2025-08-04,BUY,210,1222.96,25682160,HTS
TX0005177,C00413,INV-변액-0013,2024-08-20,SELL,436,1114.96,48612256,MTS
TX0005178,C00768,INV-변액-0088,2024-07-11,BUY,101,1332.89,13462189,대면
TX0005179,C00279,INV-펀드-0067,2025-11-05,SELL,286,1654.97,47332142,대면
TX0005180,C00376,INV-ET-0076,2024-05-06,BUY,313,1058.26,33123538,MTS
TX0005181,C01443,INV-ET-0064,2024-11-17,SELL,271,1517.48,41123708,HTS
TX0005182,C01080,INV-펀드-0026,2025-02-06,SELL,303,1492.04,45208812,대면
TX0005183,C00007,INV-ET-0093,2025-05-12,BUY,276,1471.92,40624992,대면
TX0005184,C00867,INV-ET-0090,2024-08-03,SELL,351,1250.92,43907292,HTS
TX0005185,C01000,INV-ET-0064,2024-06-05,SELL,258,1182.78,30515724,로보어드바이저
TX0005186,C00771,INV-펀드-0082,2025-09-25,BUY,233,1747.19,40709527,MTS
TX0005187,C00171,INV-연금-0059,2024-01-21,SELL,194,992.79,19260125,대면
TX0005188,C01334,INV-펀드-0046,2024-12-28,SELL,420,1357.85,57029700,HTS
TX0005189,C00396,INV-연금-0021,2025-04-11,BUY,67,1357.48,9095116,HTS
TX0005190,C00899,INV-연금-0048,2025-06-08,SELL,486,903.16,43893576,HTS
TX0005191,C00471,INV-펀드-0063,2025-08-31,BUY,73,1361.49,9938877,대면
TX0005192,C00878,INV-연금-0009,2024-03-01,BUY,256,875.03,22400768,HTS
TX0005193,C00249,INV-펀드-0061,2024-10-25,SELL,39,935.56,3648683,로보어드바이저
TX0005194,C00614,INV-변액-0038,2025-10-30,SELL,465,1352.88,62908920,로보어드바이저
TX0005195,C01137,INV-연금-0041,2025-06-18,BUY,333,1075.03,35798499,HTS
TX0005196,C00304,INV-연금-0021,2025-05-23,BUY,312,1272.44,39700128,HTS
TX0005197,C01479,INV-변액-0037,2024-08-01,SELL,157,1195.7,18772490,로보어드바이저
TX0005198,C00867,INV-연금-0006,2025-10-19,BUY,342,1266.4,43310880,MTS
TX0005199,C01447,INV-펀드-0063,2025-11-09,BUY,94,1328.9,12491660,로보어드바이저
TX0005200,C01235,INV-ET-0033,2025-04-23,BUY,66,865.13,5709858,HTS
TX0005201,C00887,INV-펀드-0011,2024-12-01,SELL,373,1488.81,55532613,로보어드바이저
TX0005202,C01296,INV-변액-0084,2025-06-13,SELL,86,1032.5,8879500,대면
TX0005203,C00831,INV-펀드-0044,2025-03-03,SELL,457,1566.91,71607787,로보어드바이저
TX0005204,C00853,INV-펀드-0035,2024-01-15,SELL,296,1235.24,36563104,MTS
TX0005205,C00977,INV-ET-0030,2024-09-29,BUY,452,1465.84,66255967,로보어드바이저
TX0005206,C00653,INV-ET-0090,2024-06-15,BUY,447,1006.84,45005748,대면
TX0005207,C00151,INV-연금-0068,2024-09-30,BUY,347,1321.36,45851192,로보어드바이저
TX0005208,C00734,INV-변액-0015,2024-01-09,BUY,129,1263.08,16293731,MTS
TX0005209,C00326,INV-ET-0064,2024-04-15,BUY,36,1472.46,5300856,HTS
TX0005210,C01069,INV-변액-0070,2025-03-04,SELL,343,1100.45,37745435,대면
TX0005211,C00699,INV-연금-0095,2025-10-06,SELL,320,1532.22,49031040,대면
TX0005212,C00331,INV-펀드-0057,2024-01-09,SELL,101,1122.03,11332503,대면
TX0005213,C01342,INV-연금-0068,2025-08-04,BUY,125,1393.39,17417375,MTS
TX0005214,C01443,INV-펀드-0063,2025-02-21,SELL,493,1337.55,65941215,로보어드바이저
TX0005215,C01336,INV-펀드-0057,2024-01-12,SELL,47,1119.06,5259582,HTS
TX0005216,C00559,INV-연금-0077,2025-01-05,SELL,487,983.44,47893528,대면
TX0005217,C00896,INV-ET-0042,2025-02-15,BUY,483,1203.23,58116009,MTS
TX0005218,C00482,INV-변액-0013,2025-12-08,BUY,426,797.08,33955608,HTS
TX0005219,C01335,INV-연금-0095,2025-10-24,SELL,446,1278.58,57024667,대면
TX0005220,C00164,INV-연금-0004,2024-03-26,BUY,90,890.78,8017020,HTS
TX0005221,C00423,INV-펀드-0098,2025-03-19,SELL,325,1561.79,50758175,MTS
TX0005222,C01377,INV-연금-0019,2024-09-28,BUY,57,1430.72,8155104,로보어드바이저
TX0005223,C01103,INV-변액-0007,2024-04-25,SELL,145,1162.2,16851900,대면
TX0005224,C00121,INV-펀드-0011,2024-03-18,BUY,11,1210.48,1331528,로보어드바이저
TX0005225,C00284,INV-펀드-0020,2025-06-08,BUY,148,1269.26,18785048,HTS
TX0005226,C01309,INV-ET-0005,2024-04-07,SELL,13,1445.26,1878838,로보어드바이저
TX0005227,C00287,INV-ET-0100,2025-06-15,SELL,110,1404.05,15444550,HTS
