policy_id,customer_id,product_code,product_name,insurer,category,status,start_date,monthly_premium,scenario_code
P004437,C01265,DA-AU-0068,다올화재 자동차표준형1,다올화재,자동차,정상유지,2024-05-28,107516,공백_사망
P004438,C01265,CU-WL-0035,청우손해 종신프리미엄1,청우손해,종신,정상유지,2021-03-16,255576,공백_배상
P004439,C01266,SS-HE-0097,삼산라이프 실손프리미엄3,삼산라이프,실손,정상유지,2024-12-19,36287,중복_실손
P004440,C01266,DA-TR-0087,다올화재 여행자기본형1,다올화재,여행자,정상유지,2021-10-16,4422,정상
P004441,C01267,DA-WL-0077,다올화재 종신기본형2,다올화재,종신,정상유지,2021-04-22,173859,정상
P004442,C01267,DB-FI-0126,동백해상 화재프리미엄2,동백해상,화재,정상유지,2024-08-21,22225,공백_사망
P004443,C01268,GH-TR-0064,광화종합 여행자표준형1,광화종합,여행자,정상유지,2022-08-08,8081,공백_배상
P004444,C01268,SS-PN-0104,삼산라이프 연금기본형3,삼산라이프,연금,정상유지,2021-03-04,253758,중복_자차
P004445,C01268,HB-CH-0004,한빛생명 어린이기본형1,한빛생명,어린이,정상유지,2022-01-11,84794,공백_배상
P004446,C01268,IR-WL-0140,이레생명 종신실속형1,이레생명,종신,정상유지,2025-01-01,139246,정상
P004447,C01269,GH-WL-0054,광화종합 종신표준형1,광화종합,종신,정상유지,2024-06-18,249273,공백_배상
P004448,C01269,GH-FI-0063,광화종합 화재프리미엄3,광화종합,화재,정상유지,2024-04-26,23154,공백_배상
P004449,C01269,SS-TR-0110,삼산라이프 여행자프리미엄4,삼산라이프,여행자,정상유지,2022-09-03,12748,중복_실손
P004450,C01269,BD-CH-0156,백두손해 어린이프리미엄1,백두손해,어린이,정상유지,2022-04-08,54900,중복_자차
P004451,C01269,DB-HE-0118,동백해상 실손프리미엄3,동백해상,실손,정상유지,2024-12-07,23145,중복_실손
P004452,C01270,DB-PN-0124,동백해상 연금표준형2,동백해상,연금,정상유지,2022-03-07,287729,공백_사망
P004453,C01270,DA-FI-0084,다올화재 화재프리미엄2,다올화재,화재,정상유지,2021-07-15,16541,중복_실손
P004454,C01270,IR-TR-0150,이레생명 여행자기본형2,이레생명,여행자,정상유지,2024-07-25,13492,중복_자차
P004455,C01270,IR-WL-0142,이레생명 종신기본형3,이레생명,종신,정상유지,2022-10-12,189151,공백_배상
P004456,C01270,CU-HE-0034,청우손해 실손기본형4,청우손해,실손,정상유지,2022-01-12,33902,공백_사망
P004457,C01271,SS-CH-0094,삼산라이프 어린이실속형2,삼산라이프,어린이,정상유지,2023-07-26,64465,공백_배상
P004458,C01271,CU-AU-0025,청우손해 자동차실속형2,청우손해,자동차,정상유지,2023-05-12,84484,공백_배상
P004459,C01272,IR-CH-0133,이레생명 어린이기본형1,이레생명,어린이,정상유지,2021-01-31,43283,공백_배상
P004460,C01272,DA-FI-0083,다올화재 화재프리미엄1,다올화재,화재,정상유지,2022-04-20,22272,중복_자차
P004461,C01272,CU-TR-0044,청우손해 여행자프리미엄2,청우손해,여행자,정상유지,2023-02-04,13264,정상
P004462,C01272,IR-WL-0141,이레생명 종신프리미엄2,이레생명,종신,정상유지,2021-11-25,83800,공백_사망
P004463,C01272,BD-HE-0160,백두손해 실손표준형2,백두손해,실손,정상유지,2021-05-15,31324,정상
P004464,C01273,DA-TR-0088,다올화재 여행자프리미엄2,다올화재,여행자,정상유지,2025-03-28,6550,공백_사망
P004465,C01273,CU-HE-0031,청우손해 실손표준형1,청우손해,실손,정상유지,2022-02-25,19006,공백_배상
P004466,C01273,CU-CH-0028,청우손해 어린이기본형2,청우손해,어린이,정상유지,2022-04-19,63090,중복_실손
P004467,C01273,SS-AU-0091,삼산라이프 자동차표준형3,삼산라이프,자동차,정상유지,2022-04-24,62331,공백_사망
P004468,C01273,GH-WL-0055,광화종합 종신프리미엄2,광화종합,종신,정상유지,2023-03-17,165517,공백_배상
P004469,C01274,SS-PN-0103,삼산라이프 연금실속형2,삼산라이프,연금,정상유지,2022-09-16,318638,중복_자차
P004470,C01274,DA-WL-0078,다올화재 종신기본형3,다올화재,종신,정상유지,2022-08-09,164870,정상
P004471,C01274,DA-HE-0074,다올화재 실손프리미엄2,다올화재,실손,정상유지,2021-10-23,56519,중복_자차
P004472,C01275,HB-WL-0011,한빛생명 종신표준형3,한빛생명,종신,정상유지,2022-07-05,144769,정상
P004473,C01275,HB-TR-0021,한빛생명 여행자기본형1,한빛생명,여행자,정상유지,2022-03-10,3749,공백_배상
P004474,C01276,BD-TR-0171,백두손해 여행자기본형2,백두손해,여행자,정상유지,2021-07-10,3514,정상
P004475,C01276,SS-PN-0103,삼산라이프 연금실속형2,삼산라이프,연금,정상유지,2023-11-04,318638,중복_자차
P004476,C01277,CU-WL-0035,청우손해 종신프리미엄1,청우손해,종신,정상유지,2021-09-04,255576,공백_배상
P004477,C01277,BD-AU-0154,백두손해 자동차표준형3,백두손해,자동차,정상유지,2024-01-07,79597,공백_사망
P004478,C01277,GH-PN-0059,광화종합 연금기본형3,광화종합,연금,정상유지,2022-01-05,208430,공백_사망
P004479,C01277,DB-CH-0114,동백해상 어린이기본형2,동백해상,어린이,정상유지,2022-02-04,80634,중복_실손
P004480,C01277,IR-FI-0148,이레생명 화재표준형3,이레생명,화재,정상유지,2023-07-22,15031,중복_실손
P004481,C01278,GH-TR-0064,광화종합 여행자표준형1,광화종합,여행자,정상유지,2024-10-25,8081,정상
P004482,C01278,SS-CH-0094,삼산라이프 어린이실속형2,삼산라이프,어린이,정상유지,2024-03-10,64465,공백_사망
P004483,C01278,CU-WL-0038,청우손해 종신기본형4,청우손해,종신,정상유지,2022-09-30,204656,중복_자차
P004484,C01278,GH-PN-0059,광화종합 연금기본형3,광화종합,연금,정상유지,2024-10-24,208430,정상
P004485,C01279,CU-FI-0041,청우손해 화재기본형1,청우손해,화재,정상유지,2023-02-07,10125,정상
P004486,C01279,GH-AU-0047,광화종합 자동차기본형2,광화종합,자동차,정상유지,2021-03-20,117678,공백_배상
P004487,C01279,BD-WL-0165,백두손해 종신프리미엄4,백두손해,종신,정상유지,2021-09-13,180675,중복_실손
P004488,C01280,HB-FI-0020,한빛생명 화재기본형4,한빛생명,화재,정상유지,2023-01-21,29119,중복_실손
P004489,C01280,DA-TR-0088,다올화재 여행자프리미엄2,다올화재,여행자,정상유지,2023-02-26,6550,정상
P004490,C01280,DB-HE-0118,동백해상 실손프리미엄3,동백해상,실손,정상유지,2022-05-04,23145,공백_배상
P004491,C01280,GH-PN-0058,광화종합 연금기본형2,광화종합,연금,정상유지,2024-08-26,134044,공백_배상
P004492,C01281,DA-WL-0078,다올화재 종신기본형3,다올화재,종신,정상유지,2022-01-31,164870,공백_배상
P004493,C01281,CU-AU-0025,청우손해 자동차실속형2,청우손해,자동차,정상유지,2021-06-02,84484,공백_사망
P004494,C01281,DB-FI-0125,동백해상 화재프리미엄1,동백해상,화재,정상유지,2021-04-15,9505,중복_실손
P004495,C01281,DB-CH-0115,동백해상 어린이프리미엄3,동백해상,어린이,정상유지,2024-10-12,64871,중복_실손
P004496,C01282,IR-WL-0142,이레생명 종신기본형3,이레생명,종신,정상유지,2021-11-11,189151,정상
P004497,C01282,SS-PN-0103,삼산라이프 연금실속형2,삼산라이프,연금,정상유지,2023-01-19,318638,중복_자차
P004498,C01282,GH-TR-0064,광화종합 여행자표준형1,광화종합,여행자,정상유지,2021-06-20,8081,정상
P004499,C01282,GH-CH-0048,광화종합 어린이표준형1,광화종합,어린이,정상유지,2022-06-20,67282,공백_배상
P004500,C01282,GH-FI-0061,광화종합 화재기본형1,광화종합,화재,정상유지,2022-07-15,24758,공백_사망
P004501,C01283,DA-WL-0076,다올화재 종신기본형1,다올화재,종신,정상유지,2023-11-10,94669,공백_사망
P004502,C01283,GH-TR-0066,광화종합 여행자기본형3,광화종합,여행자,정상유지,2023-12-22,14775,공백_사망
P004503,C01283,DB-HE-0118,동백해상 실손프리미엄3,동백해상,실손,정상유지,2024-10-07,23145,정상
P004504,C01283,DA-CH-0070,다올화재 어린이표준형1,다올화재,어린이,정상유지,2022-06-29,56748,중복_자차
P004505,C01283,SS-AU-0089,삼산라이프 자동차실속형1,삼산라이프,자동차,정상유지,2022-09-17,81838,공백_배상
P004506,C01284,DA-WL-0078,다올화재 종신기본형3,다올화재,종신,정상유지,2023-05-30,164870,중복_자차
P004507,C01284,IR-TR-0149,이레생명 여행자프리미엄1,이레생명,여행자,정상유지,2021-09-12,14160,공백_배상
P004508,C01284,GH-AU-0046,광화종합 자동차표준형1,광화종합,자동차,정상유지,2023-12-05,101331,중복_실손
P004509,C01284,HB-PN-0016,한빛생명 연금기본형4,한빛생명,연금,정상유지,2025-04-15,112831,중복_실손
P004510,C01285,GH-FI-0062,광화종합 화재실속형2,광화종합,화재,정상유지,2021-08-31,27780,공백_배상
P004511,C01285,BD-HE-0161,백두손해 실손표준형3,백두손해,실손,정상유지,2022-04-14,28961,정상
P004512,C01286,HB-FI-0020,한빛생명 화재기본형4,한빛생명,화재,정상유지,2022-07-16,29119,공백_사망
P004513,C01286,DA-WL-0077,다올화재 종신기본형2,다올화재,종신,정상유지,2023-05-06,173859,중복_실손
P004514,C01286,BD-CH-0156,백두손해 어린이프리미엄1,백두손해,어린이,정상유지,2021-12-28,54900,중복_자차
P004515,C01287,BD-TR-0170,백두손해 여행자프리미엄1,백두손해,여행자,정상유지,2021-02-26,9767,중복_실손
P004516,C01287,IR-WL-0142,이레생명 종신기본형3,이레생명,종신,정상유지,2021-10-13,189151,정상
P004517,C01287,IR-PN-0144,이레생명 연금프리미엄2,이레생명,연금,정상유지,2023-07-03,342386,공백_배상
P004518,C01287,BD-HE-0159,백두손해 실손기본형1,백두손해,실손,정상유지,2024-08-04,24791,정상
P004519,C01287,GH-FI-0063,광화종합 화재프리미엄3,광화종합,화재,정상유지,2025-01-15,23154,중복_실손
P004520,C01288,DA-TR-0088,다올화재 여행자프리미엄2,다올화재,여행자,정상유지,2025-04-22,6550,공백_배상
P004521,C01288,IR-FI-0148,이레생명 화재표준형3,이레생명,화재,정상유지,2022-12-01,15031,중복_자차
P004522,C01289,BD-AU-0154,백두손해 자동차표준형3,백두손해,자동차,정상유지,2021-10-21,79597,정상
P004523,C01289,CU-HE-0032,청우손해 실손기본형2,청우손해,실손,정상유지,2021-04-30,48506,정상
P004524,C01289,GH-TR-0064,광화종합 여행자표준형1,광화종합,여행자,정상유지,2021-03-30,8081,중복_실손
P004525,C01289,GH-WL-0054,광화종합 종신표준형1,광화종합,종신,정상유지,2022-03-03,249273,정상
P004526,C01290,SS-CH-0094,삼산라이프 어린이실속형2,삼산라이프,어린이,정상유지,2024-05-11,64465,정상
P004527,C01290,BD-PN-0166,백두손해 연금표준형1,백두손해,연금,정상유지,2024-05-11,307535,중복_실손
P004528,C01290,DB-WL-0120,동백해상 종신표준형1,동백해상,종신,정상유지,2023-03-04,82609,중복_실손
P004529,C01290,BD-HE-0161,백두손해 실손표준형3,백두손해,실손,정상유지,2023-04-16,28961,공백_배상
P004530,C01290,HB-FI-0017,한빛생명 화재프리미엄1,한빛생명,화재,정상유지,2025-02-27,10814,공백_배상
P004531,C01291,IR-AU-0131,이레생명 자동차표준형2,이레생명,자동차,정상유지,2021-07-04,86348,정상
P004532,C01291,GH-CH-0048,광화종합 어린이표준형1,광화종합,어린이,정상유지,2022-01-21,67282,중복_자차
P004533,C01291,HB-PN-0014,한빛생명 연금기본형2,한빛생명,연금,정상유지,2024-09-01,313790,공백_배상
P004534,C01291,DB-WL-0122,동백해상 종신기본형3,동백해상,종신,정상유지,2022-04-17,154997,중복_실손
P004535,C01291,GH-HE-0051,광화종합 실손실속형2,광화종합,실손,정상유지,2022-02-25,30990,공백_사망
P004536,C01292,DB-FI-0125,동백해상 화재프리미엄1,동백해상,화재,정상유지,2024-05-12,9505,중복_실손
P004537,C01292,DA-WL-0076,다올화재 종신기본형1,다올화재,종신,정상유지,2023-03-02,94669,중복_실손
P004538,C01292,IR-TR-0149,이레생명 여행자프리미엄1,이레생명,여행자,정상유지,2024-12-29,14160,중복_자차
P004539,C01292,HB-PN-0014,한빛생명 연금기본형2,한빛생명,연금,정상유지,2021-03-13,313790,중복_실손
P004540,C01293,BD-AU-0155,백두손해 자동차프리미엄4,백두손해,자동차,정상유지,2022-06-21,112780,공백_사망
P004541,C01293,DB-CH-0115,동백해상 어린이프리미엄3,동백해상,어린이,정상유지,2022-07-14,64871,공백_배상
P004542,C01294,GH-CH-0048,광화종합 어린이표준형1,광화종합,어린이,정상유지,2022-05-09,67282,공백_사망
P004543,C01294,DB-TR-0128,동백해상 여행자실속형1,동백해상,여행자,정상유지,2021-06-13,8326,공백_사망
P004544,C01295,SS-AU-0092,삼산라이프 자동차실속형4,삼산라이프,자동차,정상유지,2022-01-20,76176,공백_배상
P004545,C01295,CU-CH-0027,청우손해 어린이실속형1,청우손해,어린이,정상유지,2025-01-24,50615,중복_실손
P004546,C01295,IR-HE-0139,이레생명 실손프리미엄4,이레생명,실손,정상유지,2023-04-14,44105,정상
P004547,C01296,GH-HE-0050,광화종합 실손실속형1,광화종합,실손,정상유지,2023-02-06,15034,중복_자차
P004548,C01296,IR-FI-0146,이레생명 화재프리미엄1,이레생명,화재,정상유지,2022-09-23,16684,중복_자차
P004549,C01296,BD-PN-0166,백두손해 연금표준형1,백두손해,연금,정상유지,2023-03-27,307535,중복_자차
P004550,C01297,GH-TR-0067,광화종합 여행자기본형4,광화종합,여행자,정상유지,2021-11-21,4935,중복_자차
P004551,C01297,IR-WL-0141,이레생명 종신프리미엄2,이레생명,종신,정상유지,2022-01-05,83800,중복_자차
P004552,C01298,IR-AU-0130,이레생명 자동차기본형1,이레생명,자동차,정상유지,2024-11-01,58565,중복_실손
P004553,C01298,HB-WL-0009,한빛생명 종신실속형1,한빛생명,종신,정상유지,2024-10-23,229963,정상
P004554,C01298,GH-FI-0062,광화종합 화재실속형2,광화종합,화재,정상유지,2023-10-14,27780,중복_실손
P004555,C01299,HB-CH-0006,한빛생명 어린이기본형3,한빛생명,어린이,정상유지,2024-01-10,29794,공백_배상
P004556,C01299,BD-AU-0152,백두손해 자동차표준형1,백두손해,자동차,정상유지,2025-02-04,56856,중복_자차
P004557,C01299,CU-HE-0031,청우손해 실손표준형1,청우손해,실손,정상유지,2023-07-14,19006,공백_사망
P004558,C01299,DA-FI-0084,다올화재 화재프리미엄2,다올화재,화재,정상유지,2021-09-21,16541,공백_사망
P004559,C01300,SS-FI-0106,삼산라이프 화재기본형2,삼산라이프,화재,정상유지,2024-04-22,31092,정상
P004560,C01300,DB-WL-0121,동백해상 종신표준형2,동백해상,종신,정상유지,2022-10-16,224977,중복_자차
P004561,C01301,DB-TR-0128,동백해상 여행자실속형1,동백해상,여행자,정상유지,2023-02-25,8326,공백_사망
P004562,C01301,GH-FI-0062,광화종합 화재실속형2,광화종합,화재,정상유지,2025-05-08,27780,정상
P004563,C01301,GH-CH-0048,광화종합 어린이표준형1,광화종합,어린이,정상유지,2022-02-13,67282,공백_사망
P004564,C01301,CU-HE-0033,청우손해 실손실속형3,청우손해,실손,정상유지,2025-04-29,27026,중복_실손
P004565,C01302,HB-WL-0009,한빛생명 종신실속형1,한빛생명,종신,정상유지,2024-11-18,229963,중복_자차
P004566,C01302,IR-HE-0137,이레생명 실손표준형2,이레생명,실손,정상유지,2021-06-25,57903,중복_자차
P004567,C01302,GH-TR-0065,광화종합 여행자기본형2,광화종합,여행자,정상유지,2022-08-23,8698,정상
P004568,C01302,IR-PN-0145,이레생명 연금실속형3,이레생명,연금,정상유지,2025-03-31,364662,중복_실손
P004569,C01302,CU-FI-0042,청우손해 화재실속형2,청우손해,화재,정상유지,2021-01-01,26233,중복_자차
P004570,C01303,HB-TR-0023,한빛생명 여행자실속형3,한빛생명,여행자,정상유지,2024-04-28,12546,중복_자차
P004571,C01303,GH-PN-0058,광화종합 연금기본형2,광화종합,연금,정상유지,2024-05-25,134044,공백_배상
P004572,C01303,DB-AU-0112,동백해상 자동차프리미엄2,동백해상,자동차,정상유지,2022-12-22,79376,중복_실손
P004573,C01303,HB-FI-0017,한빛생명 화재프리미엄1,한빛생명,화재,정상유지,2024-11-07,10814,중복_실손
P004574,C01303,IR-CH-0134,이레생명 어린이프리미엄2,이레생명,어린이,정상유지,2025-03-17,76251,중복_실손
P004575,C01304,DA-TR-0088,다올화재 여행자프리미엄2,다올화재,여행자,정상유지,2022-08-21,6550,정상
P004576,C01304,CU-HE-0033,청우손해 실손실속형3,청우손해,실손,정상유지,2022-02-14,27026,공백_배상
P004577,C01304,BD-WL-0162,백두손해 종신기본형1,백두손해,종신,정상유지,2023-08-25,205799,공백_배상
P004578,C01304,BD-CH-0158,백두손해 어린이기본형3,백두손해,어린이,정상유지,2021-11-12,68943,공백_사망
P004579,C01304,GH-FI-0063,광화종합 화재프리미엄3,광화종합,화재,정상유지,2024-07-18,23154,공백_사망
P004580,C01305,HB-AU-0001,한빛생명 자동차표준형1,한빛생명,자동차,정상유지,2022-05-28,105163,공백_배상
P004581,C01305,GH-PN-0058,광화종합 연금기본형2,광화종합,연금,정상유지,2025-05-06,134044,정상
P004582,C01305,CU-TR-0043,청우손해 여행자실속형1,청우손해,여행자,정상유지,2024-01-11,13209,공백_배상
P004583,C01305,HB-WL-0011,한빛생명 종신표준형3,한빛생명,종신,정상유지,2024-06-04,144769,중복_실손
P004584,C01305,BD-HE-0161,백두손해 실손표준형3,백두손해,실손,정상유지,2021-06-10,28961,공백_배상
P004585,C01306,CU-PN-0040,청우손해 연금실속형2,청우손해,연금,정상유지,2025-05-04,238099,중복_자차
P004586,C01306,CU-FI-0041,청우손해 화재기본형1,청우손해,화재,정상유지,2024-03-19,10125,중복_실손
P004587,C01306,HB-CH-0006,한빛생명 어린이기본형3,한빛생명,어린이,정상유지,2024-10-01,29794,공백_배상
P004588,C01307,SS-TR-0107,삼산라이프 여행자프리미엄1,삼산라이프,여행자,정상유지,2024-10-02,4264,중복_실손
P004589,C01307,SS-PN-0103,삼산라이프 연금실속형2,삼산라이프,연금,정상유지,2024-04-08,318638,정상
P004590,C01307,CU-HE-0032,청우손해 실손기본형2,청우손해,실손,정상유지,2025-03-01,48506,중복_자차
P004591,C01308,DB-AU-0112,동백해상 자동차프리미엄2,동백해상,자동차,정상유지,2024-05-08,79376,정상
P004592,C01308,DB-PN-0123,동백해상 연금기본형1,동백해상,연금,정상유지,2024-09-15,205519,공백_사망
P004593,C01309,HB-PN-0015,한빛생명 연금실속형3,한빛생명,연금,정상유지,2024-03-19,126223,정상
P004594,C01309,HB-FI-0018,한빛생명 화재표준형2,한빛생명,화재,정상유지,2022-04-05,8831,중복_실손
P004595,C01310,SS-WL-0098,삼산라이프 종신프리미엄1,삼산라이프,종신,정상유지,2024-09-22,182251,공백_사망
P004596,C01310,GH-HE-0050,광화종합 실손실속형1,광화종합,실손,정상유지,2024-09-25,15034,중복_실손
P004597,C01310,CU-CH-0028,청우손해 어린이기본형2,청우손해,어린이,정상유지,2024-12-26,63090,공백_배상
P004598,C01311,GH-PN-0059,광화종합 연금기본형3,광화종합,연금,정상유지,2025-01-07,208430,공백_사망
P004599,C01311,CU-TR-0044,청우손해 여행자프리미엄2,청우손해,여행자,정상유지,2024-06-18,13264,중복_실손
P004600,C01311,BD-AU-0155,백두손해 자동차프리미엄4,백두손해,자동차,정상유지,2023-01-29,112780,정상
P004601,C01312,GH-TR-0064,광화종합 여행자표준형1,광화종합,여행자,정상유지,2024-11-15,8081,공백_배상
P004602,C01312,DA-PN-0079,다올화재 연금표준형1,다올화재,연금,정상유지,2023-11-12,168729,정상
P004603,C01312,BD-FI-0168,백두손해 화재표준형1,백두손해,화재,정상유지,2024-09-13,32849,공백_사망
P004604,C01312,BD-WL-0163,백두손해 종신기본형2,백두손해,종신,정상유지,2024-09-08,196092,정상
P004605,C01313,GH-WL-0056,광화종합 종신기본형3,광화종합,종신,정상유지,2022-10-02,209336,중복_실손
P004606,C01313,DA-HE-0074,다올화재 실손프리미엄2,다올화재,실손,정상유지,2023-12-27,56519,중복_실손
P004607,C01313,SS-PN-0102,삼산라이프 연금기본형1,삼산라이프,연금,정상유지,2021-06-26,107739,정상
P004608,C01314,DB-PN-0123,동백해상 연금기본형1,동백해상,연금,정상유지,2022-01-11,205519,중복_자차
P004609,C01314,HB-TR-0022,한빛생명 여행자표준형2,한빛생명,여행자,정상유지,2024-04-20,9624,공백_사망
P004610,C01314,HB-WL-0011,한빛생명 종신표준형3,한빛생명,종신,정상유지,2024-08-17,144769,공백_사망
P004611,C01314,DB-AU-0111,동백해상 자동차기본형1,동백해상,자동차,정상유지,2024-10-29,93623,공백_배상
P004612,C01315,GH-CH-0048,광화종합 어린이표준형1,광화종합,어린이,정상유지,2023-01-22,67282,중복_실손
P004613,C01315,HB-WL-0011,한빛생명 종신표준형3,한빛생명,종신,정상유지,2024-08-18,144769,공백_사망
P004614,C01316,HB-FI-0018,한빛생명 화재표준형2,한빛생명,화재,정상유지,2025-01-21,8831,공백_배상
P004615,C01316,DA-AU-0069,다올화재 자동차프리미엄2,다올화재,자동차,정상유지,2022-04-17,108331,공백_배상
P004616,C01316,DB-WL-0121,동백해상 종신표준형2,동백해상,종신,정상유지,2024-07-04,224977,정상
P004617,C01316,SS-CH-0093,삼산라이프 어린이기본형1,삼산라이프,어린이,정상유지,2023-11-30,26711,공백_배상
P004618,C01316,DB-HE-0116,동백해상 실손프리미엄1,동백해상,실손,정상유지,2025-02-12,32539,공백_사망
P004619,C01317,CU-AU-0024,청우손해 자동차기본형1,청우손해,자동차,정상유지,2022-11-17,88046,정상
P004620,C01317,DA-WL-0078,다올화재 종신기본형3,다올화재,종신,정상유지,2024-07-01,164870,정상
P004621,C01318,HB-TR-0022,한빛생명 여행자표준형2,한빛생명,여행자,정상유지,2023-03-28,9624,정상
P004622,C01318,DB-AU-0111,동백해상 자동차기본형1,동백해상,자동차,정상유지,2024-10-12,93623,중복_실손
P004623,C01318,CU-FI-0041,청우손해 화재기본형1,청우손해,화재,정상유지,2024-01-22,10125,공백_배상
P004624,C01318,HB-WL-0010,한빛생명 종신표준형2,한빛생명,종신,정상유지,2022-05-12,207131,공백_사망
P004625,C01318,DA-HE-0074,다올화재 실손프리미엄2,다올화재,실손,정상유지,2023-04-14,56519,공백_사망
P004626,C01319,HB-AU-0001,한빛생명 자동차표준형1,한빛생명,자동차,정상유지,2021-12-17,105163,중복_실손
P004627,C01319,BD-HE-0159,백두손해 실손기본형1,백두손해,실손,정상유지,2021-01-14,24791,공백_사망
P004628,C01320,GH-TR-0066,광화종합 여행자기본형3,광화종합,여행자,정상유지,2022-10-30,14775,정상
P004629,C01320,DB-HE-0118,동백해상 실손프리미엄3,동백해상,실손,정상유지,2023-01-21,23145,공백_배상
P004630,C01320,HB-AU-0001,한빛생명 자동차표준형1,한빛생명,자동차,정상유지,2021-01-13,105163,중복_자차
P004631,C01320,SS-WL-0098,삼산라이프 종신프리미엄1,삼산라이프,종신,정상유지,2023-03-30,182251,공백_사망
P004632,C01321,GH-CH-0048,광화종합 어린이표준형1,광화종합,어린이,정상유지,2021-07-24,67282,중복_자차
P004633,C01321,DB-HE-0116,동백해상 실손프리미엄1,동백해상,실손,정상유지,2023-03-27,32539,공백_배상
P004634,C01321,DB-PN-0124,동백해상 연금표준형2,동백해상,연금,정상유지,2025-03-28,287729,중복_실손
P004635,C01322,HB-PN-0013,한빛생명 연금기본형1,한빛생명,연금,정상유지,2023-04-21,320731,중복_자차
P004636,C01322,BD-FI-0168,백두손해 화재표준형1,백두손해,화재,정상유지,2023-05-16,32849,공백_사망
P004637,C01322,HB-WL-0012,한빛생명 종신프리미엄4,한빛생명,종신,정상유지,2022-04-08,207312,공백_배상
P004638,C01323,CU-TR-0043,청우손해 여행자실속형1,청우손해,여행자,정상유지,2022-08-11,13209,공백_배상
P004639,C01323,DB-PN-0124,동백해상 연금표준형2,동백해상,연금,정상유지,2024-08-24,287729,공백_배상
P004640,C01323,IR-FI-0147,이레생명 화재기본형2,이레생명,화재,정상유지,2022-12-14,23605,공백_배상
P004641,C01324,SS-AU-0091,삼산라이프 자동차표준형3,삼산라이프,자동차,정상유지,2022-07-13,62331,중복_자차
P004642,C01324,HB-HE-0007,한빛생명 실손실속형1,한빛생명,실손,정상유지,2022-10-27,23783,공백_사망
P004643,C01324,SS-FI-0105,삼산라이프 화재실속형1,삼산라이프,화재,정상유지,2023-07-20,26382,정상
P004644,C01325,DB-HE-0117,동백해상 실손프리미엄2,동백해상,실손,정상유지,2023-09-09,43319,중복_실손
P004645,C01325,BD-CH-0157,백두손해 어린이표준형2,백두손해,어린이,정상유지,2023-08-30,74248,공백_배상
P004646,C01325,HB-PN-0013,한빛생명 연금기본형1,한빛생명,연금,정상유지,2022-08-25,320731,중복_자차
P004647,C01325,DA-TR-0088,다올화재 여행자프리미엄2,다올화재,여행자,정상유지,2022-11-23,6550,정상
P004648,C01325,SS-WL-0101,삼산라이프 종신기본형4,삼산라이프,종신,정상유지,2021-04-11,191611,중복_실손
P004649,C01326,DA-FI-0085,다올화재 화재표준형3,다올화재,화재,정상유지,2023-09-11,27963,공백_사망
P004650,C01326,GH-AU-0047,광화종합 자동차기본형2,광화종합,자동차,정상유지,2022-12-10,117678,중복_자차
P004651,C01327,DA-PN-0080,다올화재 연금표준형2,다올화재,연금,정상유지,2023-01-25,157871,중복_자차
P004652,C01327,BD-WL-0165,백두손해 종신프리미엄4,백두손해,종신,정상유지,2022-03-09,180675,정상
P004653,C01327,HB-AU-0002,한빛생명 자동차표준형2,한빛생명,자동차,정상유지,2021-11-15,66788,공백_배상
P004654,C01327,HB-FI-0018,한빛생명 화재표준형2,한빛생명,화재,정상유지,2024-08-27,8831,공백_사망
P004655,C01328,DB-CH-0115,동백해상 어린이프리미엄3,동백해상,어린이,정상유지,2023-03-26,64871,중복_자차
P004656,C01328,IR-AU-0130,이레생명 자동차기본형1,이레생명,자동차,정상유지,2023-09-08,58565,중복_자차
P004657,C01328,CU-PN-0039,청우손해 연금기본형1,청우손해,연금,정상유지,2024-02-20,176228,공백_사망
P004658,C01328,BD-WL-0163,백두손해 종신기본형2,백두손해,종신,정상유지,2024-03-17,196092,공백_배상
P004659,C01329,DA-TR-0087,다올화재 여행자기본형1,다올화재,여행자,정상유지,2024-08-07,4422,공백_사망
P004660,C01329,IR-PN-0144,이레생명 연금프리미엄2,이레생명,연금,정상유지,2022-02-23,342386,정상
P004661,C01329,CU-HE-0033,청우손해 실손실속형3,청우손해,실손,정상유지,2023-08-20,27026,정상
P004662,C01330,GH-WL-0055,광화종합 종신프리미엄2,광화종합,종신,정상유지,2024-07-03,165517,중복_실손
P004663,C01330,GH-TR-0064,광화종합 여행자표준형1,광화종합,여행자,정상유지,2023-11-24,8081,중복_실손
P004664,C01330,DA-PN-0079,다올화재 연금표준형1,다올화재,연금,정상유지,2021-09-24,168729,정상
P004665,C01330,DA-HE-0074,다올화재 실손프리미엄2,다올화재,실손,정상유지,2024-04-20,56519,공백_사망
P004666,C01330,GH-FI-0061,광화종합 화재기본형1,광화종합,화재,정상유지,2023-07-05,24758,정상
P004667,C01331,CU-PN-0039,청우손해 연금기본형1,청우손해,연금,정상유지,2022-10-16,176228,중복_실손
P004668,C01331,IR-HE-0139,이레생명 실손프리미엄4,이레생명,실손,정상유지,2021-10-21,44105,중복_실손
P004669,C01331,IR-FI-0146,이레생명 화재프리미엄1,이레생명,화재,정상유지,2023-01-11,16684,정상
P004670,C01331,HB-WL-0010,한빛생명 종신표준형2,한빛생명,종신,정상유지,2023-06-19,207131,공백_배상
P004671,C01331,HB-AU-0001,한빛생명 자동차표준형1,한빛생명,자동차,정상유지,2024-04-09,105163,공백_배상
